Env_code,Rep,Entry,RIL_ID,FTdap,FTgdd
PR14S,2,235,RIL235,51,1627.2
PR14S,2,237,RIL237,64,2050.2
PR14S,2,238,RIL238,64,2050.2
PR14S,2,239,RIL239,77,2474.1
PR14S,2,240,RIL240,53,1697.4
PR14S,2,241,RIL241,71,2282.4
PR14S,2,242,RIL242,68,2177.1
PR14S,2,243,RIL243,51,1627.2
PR14S,2,244,RIL244,56,1794.6
PR14S,2,245,RIL245,47,1490.4
PR14S,2,246,RIL246,77,2474.1
PR14S,2,247,RIL247,56,1794.6
PR14S,2,248,RIL248,51,1627.2
IA15,1,5,RIL5,86,1840.5
IA15,1,6,RIL6,86,1840.5
IA15,1,7,RIL7,91,1981.5
IA15,1,8,RIL8,86,1840.5
IA15,1,9,RIL9,80,1706
IA15,1,10,RIL10,90,1958
IA15,1,11,RIL11,81,1721
IA15,1,12,RIL12,92,1999.5
IA15,1,13,RIL13,84,1785
IA15,1,14,RIL14,75,1643
IA15,1,15,RIL15,72,1591.5
IA15,1,16,RIL16,71,1578.5
IA15,1,17,RIL17,101,2164
IA15,1,18,RIL18,68,1525
IA15,1,19,RIL19,90,1958
IA15,1,20,RIL20,76,1653
IA15,1,21,RIL21,73,1610
IA15,1,22,RIL22,87,1868.5
IA15,1,23,RIL23,87,1868.5
IA15,1,24,RIL24,85,1812
IA15,1,25,RIL25,78,1675.5
IA15,1,27,RIL27,74,1629.5
IA15,1,28,RIL28,90,1958
IA15,1,29,RIL29,64,1429
IA15,1,30,RIL30,81,1721
IA15,1,31,RIL31,82,1737
IA15,1,32,RIL32,81,1721
IA15,1,33,RIL33,72,1591.5
IA15,1,34,RIL34,77,1663.5
IA15,1,35,RIL35,84,1785
IA15,1,36,RIL36,86,1840.5
IA15,1,37,RIL37,70,1568
IA15,1,38,RIL38,84,1785
IA15,1,39,RIL39,67,1500.5
IA15,1,40,RIL40,68,1525
IA15,1,41,RIL41,78,1675.5
IA15,1,42,RIL42,76,1653
IA15,1,43,RIL43,69,1550.5
IA15,1,44,RIL44,85,1812
IA15,1,45,RIL45,72,1591.5
IA15,1,46,RIL46,85,1812
IA15,1,47,RIL47,75,1643
IA15,1,48,RIL48,73,1610
IA15,1,49,RIL49,77,1663.5
IA15,1,50,RIL50,90,1958
IA15,1,51,RIL51,87,1868.5
IA15,1,52,RIL52,88,1898.5
IA15,1,53,RIL53,66,1476
IA15,1,54,RIL54,85,1812
IA15,1,55,RIL55,81,1721
IA15,1,56,RIL56,86,1840.5
IA15,1,57,RIL57,74,1629.5
IA15,1,58,RIL58,81,1721
IA15,1,59,RIL59,69,1550.5
IA15,1,60,RIL60,66,1476
IA15,1,61,RIL61,74,1629.5
IA15,1,62,RIL62,70,1568
IA15,1,63,RIL63,66,1476
IA15,1,64,RIL64,65,1450
IA15,1,65,RIL65,75,1643
IA15,1,66,RIL66,71,1578.5
IA15,1,68,RIL68,83,1760
IA15,1,69,RIL69,74,1629.5
IA15,1,70,RIL70,71,1578.5
IA15,1,71,RIL71,71,1578.5
IA15,1,72,RIL72,81,1721
IA15,1,73,RIL73,85,1812
IA15,1,74,RIL74,98,2094.5
IA15,1,75,RIL75,87,1868.5
IA15,1,76,RIL76,92,1999.5
IA15,1,77,RIL77,71,1578.5
IA15,1,78,RIL78,77,1663.5
IA15,1,79,RIL79,82,1737
IA15,1,80,RIL80,71,1578.5
IA15,1,81,RIL81,85,1812
IA15,1,82,RIL82,79,1690
IA15,1,83,RIL83,69,1550.5
IA15,1,84,RIL84,68,1525
IA15,1,85,RIL85,69,1550.5
IA15,1,86,RIL86,84,1785
IA15,1,87,RIL87,85,1812
IA15,1,88,RIL88,86,1840.5
IA15,1,89,RIL89,83,1760
IA15,1,90,RIL90,94,2034
IA15,1,91,RIL91,81,1721
IA15,1,92,RIL92,88,1898.5
IA15,1,93,RIL93,85,1812
IA15,1,94,RIL94,90,1958
IA15,1,95,RIL95,87,1868.5
IA15,1,96,RIL96,84,1785
IA15,1,97,RIL97,82,1737
IA15,1,98,RIL98,85,1812
IA15,1,99,RIL99,86,1840.5
IA15,1,100,RIL100,88,1898.5
IA15,1,101,RIL101,87,1868.5
IA15,1,102,RIL102,84,1785
IA15,1,103,RIL103,92,1999.5
IA15,1,104,RIL104,86,1840.5
IA15,1,105,RIL105,85,1812
IA15,1,106,RIL106,90,1958
IA15,1,107,RIL107,92,1999.5
IA15,1,108,RIL108,78,1675.5
IA15,1,109,RIL109,77,1663.5
IA15,1,110,RIL110,77,1663.5
IA15,1,111,RIL111,89,1928.5
IA15,1,112,RIL112,79,1690
IA15,1,113,RIL113,67,1500.5
IA15,1,114,RIL114,82,1737
IA15,1,115,RIL115,88,1898.5
IA15,1,116,RIL116,87,1868.5
IA15,1,117,RIL117,83,1760
IA15,1,118,RIL118,73,1610
IA15,1,119,RIL119,81,1721
IA15,1,120,RIL120,93,2020
IA15,1,121,RIL121,78,1675.5
IA15,1,122,RIL122,64,1429
IA15,1,123,RIL123,84,1785
IA15,1,124,RIL124,74,1629.5
IA15,1,125,RIL125,86,1840.5
IA15,1,126,RIL126,69,1550.5
IA15,1,127,RIL127,83,1760
IA15,1,128,RIL128,73,1610
IA15,1,129,RIL129,75,1643
IA15,1,130,RIL130,86,1840.5
IA15,1,131,RIL131,79,1690
IA15,1,132,RIL132,78,1675.5
IA15,1,133,RIL133,84,1785
IA15,1,134,RIL134,75,1643
IA15,1,135,RIL135,77,1663.5
IA15,1,136,RIL136,83,1760
IA15,1,137,RIL137,71,1578.5
IA15,1,138,RIL138,82,1737
IA15,1,139,RIL139,79,1690
IA15,1,140,RIL140,72,1591.5
IA15,1,141,RIL141,82,1737
IA15,1,142,RIL142,71,1578.5
IA15,1,143,RIL143,84,1785
IA15,1,144,RIL144,85,1812
IA15,1,145,RIL145,85,1812
IA15,1,146,RIL146,87,1868.5
IA15,1,147,RIL147,85,1812
IA15,1,148,RIL148,77,1663.5
IA15,1,149,RIL149,80,1706
IA15,1,150,RIL150,93,2020
IA15,1,151,RIL151,87,1868.5
IA15,1,152,RIL152,96,2053.5
IA15,1,153,RIL153,94,2034
IA15,1,154,RIL154,87,1868.5
IA15,1,156,RIL156,71,1578.5
IA15,1,157,RIL157,78,1675.5
IA15,1,158,RIL158,76,1653
IA15,1,159,RIL159,99,2118.5
IA15,1,160,RIL160,81,1721
IA15,1,162,RIL162,69,1550.5
IA15,1,163,RIL163,74,1629.5
IA15,1,164,RIL164,87,1868.5
IA15,1,165,RIL165,88,1898.5
IA15,1,166,RIL166,86,1840.5
IA15,1,167,RIL167,86,1840.5
IA15,1,168,RIL168,79,1690
IA15,1,169,RIL169,83,1760
IA15,1,170,RIL170,81,1721
IA15,1,171,RIL171,75,1643
IA15,1,172,RIL172,73,1610
IA15,1,173,RIL173,86,1840.5
IA15,1,174,RIL174,75,1643
IA15,1,175,RIL175,99,2118.5
IA15,1,176,RIL176,83,1760
IA15,1,177,RIL177,87,1868.5
IA15,1,178,RIL178,79,1690
IA15,1,179,RIL179,71,1578.5
IA15,1,180,RIL180,78,1675.5
IA15,1,181,RIL181,76,1653
IA15,1,182,RIL182,75,1643
IA15,1,183,RIL183,74,1629.5
IA15,1,184,RIL184,78,1675.5
IA15,1,185,RIL185,77,1663.5
IA15,1,186,RIL186,89,1928.5
IA15,1,187,RIL187,85,1812
IA15,1,188,RIL188,85,1812
IA15,1,189,RIL189,83,1760
IA15,1,190,RIL190,83,1760
IA15,1,191,RIL191,94,2034
IA15,1,192,RIL192,86,1840.5
IA15,1,193,RIL193,82,1737
IA15,1,194,RIL194,86,1840.5
IA15,1,195,RIL195,86,1840.5
IA15,1,196,RIL196,80,1706
IA15,1,197,RIL197,83,1760
IA15,1,198,RIL198,90,1958
IA15,1,199,RIL199,92,1999.5
IA15,1,200,RIL200,81,1721
IA15,1,201,RIL201,97,2070.5
IA15,1,202,RIL202,102,2173.5
IA15,1,203,RIL203,81,1721
IA15,1,204,RIL204,86,1840.5
IA15,1,205,RIL205,85,1812
IA15,1,206,RIL206,85,1812
IA15,1,207,RIL207,72,1591.5
IA15,1,208,RIL208,74,1629.5
IA15,1,209,RIL209,79,1690
IA15,1,210,RIL210,88,1898.5
IA15,1,211,RIL211,82,1737
IA15,1,212,RIL212,72,1591.5
IA15,1,213,RIL213,75,1643
IA15,1,214,RIL214,85,1812
IA15,1,215,RIL215,86,1840.5
IA15,1,217,RIL217,75,1643
IA15,1,218,RIL218,77,1663.5
IA15,1,219,RIL219,85,1812
IA15,1,220,RIL220,86,1840.5
IA15,1,221,RIL221,66,1476
IA15,1,222,RIL222,64,1429
IA15,1,223,RIL223,71,1578.5
IA15,1,224,RIL224,74,1629.5
IA15,1,225,RIL225,85,1812
IA15,1,226,RIL226,85,1812
IA15,1,227,RIL227,83,1760
IA15,1,229,RIL229,87,1868.5
IA15,1,230,RIL230,67,1500.5
IA15,1,231,RIL231,97,2070.5
IA15,1,232,RIL232,90,1958
IA15,1,233,RIL233,77,1663.5
IA15,1,234,RIL234,76,1653
IA15,1,235,RIL235,99,2118.5
IA15,1,237,RIL237,74,1629.5
IA15,1,238,RIL238,87,1868.5
IA15,1,239,RIL239,87,1868.5
IA15,1,240,RIL240,85,1812
IA15,1,241,RIL241,68,1525
IA15,1,242,RIL242,77,1663.5
IA15,1,243,RIL243,71,1578.5
IA15,1,244,RIL244,75,1643
IA15,1,245,RIL245,74,1629.5
IA15,1,246,RIL246,90,1958
IA15,1,247,RIL247,83,1760
IA15,1,248,RIL248,82,1737
IA15,2,5,RIL5,85,1812
IA15,2,6,RIL6,87,1868.5
IA15,2,7,RIL7,92,1999.5
IA15,2,8,RIL8,90,1958
IA15,2,9,RIL9,88,1898.5
IA15,2,10,RIL10,90,1958
IA15,2,11,RIL11,85,1812
IA15,2,12,RIL12,98,2094.5
IA15,2,13,RIL13,86,1840.5
IA15,2,14,RIL14,77,1663.5
IA15,2,15,RIL15,82,1737
IA15,2,16,RIL16,78,1675.5
IA15,2,17,RIL17,103,2184.5
IA15,2,18,RIL18,76,1653
IA15,2,19,RIL19,98,2094.5
IA15,2,20,RIL20,85,1812
IA15,2,21,RIL21,82,1737
IA15,2,22,RIL22,88,1898.5
IA15,2,23,RIL23,87,1868.5
IA15,2,24,RIL24,77,1663.5
IA15,2,25,RIL25,77,1663.5
IA15,2,27,RIL27,76,1653
IA15,2,28,RIL28,89,1928.5
IA15,2,29,RIL29,71,1578.5
IA15,2,30,RIL30,76,1653
IA15,2,31,RIL31,88,1898.5
IA15,2,32,RIL32,84,1785
IA15,2,33,RIL33,78,1675.5
IA15,2,34,RIL34,81,1721
IA15,2,35,RIL35,84,1785
IA15,2,36,RIL36,92,1999.5
IA15,2,37,RIL37,74,1629.5
IA15,2,38,RIL38,87,1868.5
IA15,2,39,RIL39,71,1578.5
IA15,2,40,RIL40,76,1653
IA15,2,41,RIL41,83,1760
IA15,2,42,RIL42,77,1663.5
IA15,2,43,RIL43,70,1568
IA15,2,44,RIL44,85,1812
IA15,2,45,RIL45,80,1706
IA15,2,46,RIL46,88,1898.5
IA15,2,47,RIL47,71,1578.5
IA15,2,48,RIL48,75,1643
IA15,2,49,RIL49,78,1675.5
IA15,2,50,RIL50,90,1958
IA15,2,51,RIL51,86,1840.5
IA15,2,52,RIL52,88,1898.5
IA15,2,53,RIL53,65,1450
IA15,2,54,RIL54,88,1898.5
IA15,2,55,RIL55,83,1760
IA15,2,56,RIL56,76,1653
IA15,2,57,RIL57,87,1868.5
IA15,2,58,RIL58,84,1785
IA15,2,59,RIL59,83,1760
IA15,2,60,RIL60,72,1591.5
IA15,2,61,RIL61,71,1578.5
IA15,2,62,RIL62,78,1675.5
IA15,2,63,RIL63,76,1653
IA15,2,64,RIL64,65,1450
IA15,2,65,RIL65,86,1840.5
IA15,2,66,RIL66,73,1610
IA15,2,68,RIL68,87,1868.5
IA15,2,69,RIL69,87,1868.5
IA15,2,70,RIL70,73,1610
IA15,2,71,RIL71,82,1737
IA15,2,72,RIL72,81,1721
IA15,2,73,RIL73,87,1868.5
IA15,2,74,RIL74,97,2070.5
IA15,2,75,RIL75,87,1868.5
IA15,2,76,RIL76,89,1928.5
IA15,2,77,RIL77,76,1653
IA15,2,78,RIL78,77,1663.5
IA15,2,79,RIL79,86,1840.5
IA15,2,80,RIL80,74,1629.5
IA15,2,81,RIL81,82,1737
IA15,2,82,RIL82,78,1675.5
IA15,2,83,RIL83,69,1550.5
IA15,2,84,RIL84,68,1525
IA15,2,85,RIL85,73,1610
IA15,2,86,RIL86,88,1898.5
IA15,2,87,RIL87,90,1958
IA15,2,88,RIL88,87,1868.5
IA15,2,89,RIL89,90,1958
IA15,2,90,RIL90,98,2094.5
IA15,2,91,RIL91,77,1663.5
IA15,2,92,RIL92,92,1999.5
IA15,2,93,RIL93,86,1840.5
IA15,2,94,RIL94,86,1840.5
IA15,2,95,RIL95,81,1721
IA15,2,96,RIL96,78,1675.5
IA15,2,97,RIL97,78,1675.5
IA15,2,98,RIL98,80,1706
IA15,2,99,RIL99,82,1737
IA15,2,100,RIL100,84,1785
IA15,2,101,RIL101,86,1840.5
IA15,2,102,RIL102,76,1653
IA15,2,103,RIL103,88,1898.5
IA15,2,104,RIL104,84,1785
IA15,2,105,RIL105,86,1840.5
IA15,2,106,RIL106,91,1981.5
IA15,2,107,RIL107,89,1928.5
IA15,2,108,RIL108,86,1840.5
IA15,2,109,RIL109,83,1760
IA15,2,110,RIL110,78,1675.5
IA15,2,111,RIL111,90,1958
IA15,2,112,RIL112,85,1812
IA15,2,113,RIL113,75,1643
IA15,2,114,RIL114,86,1840.5
IA15,2,115,RIL115,94,2034
IA15,2,116,RIL116,88,1898.5
IA15,2,117,RIL117,81,1721
IA15,2,118,RIL118,77,1663.5
IA15,2,119,RIL119,86,1840.5
IA15,2,120,RIL120,93,2020
IA15,2,121,RIL121,82,1737
IA15,2,122,RIL122,62,1386
IA15,2,123,RIL123,85,1812
IA15,2,124,RIL124,76,1653
IA15,2,125,RIL125,87,1868.5
IA15,2,126,RIL126,72,1591.5
IA15,2,127,RIL127,80,1706
IA15,2,128,RIL128,81,1721
IA15,2,129,RIL129,79,1690
IA15,2,130,RIL130,89,1928.5
IA15,2,131,RIL131,78,1675.5
IA15,2,132,RIL132,82,1737
IA15,2,133,RIL133,87,1868.5
IA15,2,134,RIL134,75,1643
IA15,2,135,RIL135,76,1653
IA15,2,136,RIL136,82,1737
IA15,2,137,RIL137,82,1737
IA15,2,138,RIL138,85,1812
IA15,2,139,RIL139,81,1721
IA15,2,140,RIL140,79,1690
IA15,2,141,RIL141,83,1760
IA15,2,142,RIL142,78,1675.5
IA15,2,143,RIL143,87,1868.5
IA15,2,144,RIL144,79,1690
IA15,2,145,RIL145,83,1760
IA15,2,146,RIL146,86,1840.5
IA15,2,147,RIL147,87,1868.5
IA15,2,148,RIL148,77,1663.5
IA15,2,149,RIL149,76,1653
IA15,2,150,RIL150,90,1958
IA15,2,151,RIL151,83,1760
IA15,2,152,RIL152,93,2020
IA15,2,153,RIL153,91,1981.5
IA15,2,154,RIL154,86,1840.5
IA15,2,156,RIL156,68,1525
IA15,2,157,RIL157,76,1653
IA15,2,158,RIL158,73,1610
IA15,2,159,RIL159,102,2173.5
IA15,2,160,RIL160,83,1760
IA15,2,162,RIL162,76,1653
IA15,2,163,RIL163,80,1706
IA15,2,164,RIL164,87,1868.5
IA15,2,165,RIL165,88,1898.5
IA15,2,166,RIL166,87,1868.5
IA15,2,167,RIL167,87,1868.5
IA15,2,168,RIL168,82,1737
IA15,2,169,RIL169,83,1760
IA15,2,170,RIL170,88,1898.5
IA15,2,171,RIL171,85,1812
IA15,2,172,RIL172,85,1812
IA15,2,173,RIL173,94,2034
IA15,2,174,RIL174,86,1840.5
IA15,2,175,RIL175,97,2070.5
IA15,2,176,RIL176,87,1868.5
IA15,2,177,RIL177,90,1958
IA15,2,178,RIL178,85,1812
IA15,2,179,RIL179,75,1643
IA15,2,180,RIL180,85,1812
IA15,2,181,RIL181,82,1737
IA15,2,182,RIL182,75,1643
IA15,2,183,RIL183,83,1760
IA15,2,184,RIL184,77,1663.5
IA15,2,185,RIL185,81,1721
IA15,2,186,RIL186,90,1958
IA15,2,187,RIL187,88,1898.5
IA15,2,188,RIL188,85,1812
IA15,2,189,RIL189,78,1675.5
IA15,2,190,RIL190,86,1840.5
IA15,2,191,RIL191,92,1999.5
IA15,2,192,RIL192,86,1840.5
IA15,2,193,RIL193,83,1760
IA15,2,194,RIL194,87,1868.5
IA15,2,195,RIL195,87,1868.5
IA15,2,196,RIL196,76,1653
IA15,2,197,RIL197,83,1760
IA15,2,198,RIL198,87,1868.5
IA15,2,199,RIL199,89,1928.5
IA15,2,200,RIL200,71,1578.5
IA15,2,201,RIL201,89,1928.5
IA15,2,202,RIL202,101,2164
IA15,2,203,RIL203,82,1737
IA15,2,204,RIL204,85,1812
IA15,2,205,RIL205,83,1760
IA15,2,206,RIL206,78,1675.5
IA15,2,207,RIL207,75,1643
IA15,2,208,RIL208,77,1663.5
IA15,2,209,RIL209,79,1690
IA15,2,210,RIL210,90,1958
IA15,2,211,RIL211,86,1840.5
IA15,2,212,RIL212,76,1653
IA15,2,213,RIL213,77,1663.5
IA15,2,214,RIL214,86,1840.5
IA15,2,215,RIL215,84,1785
IA15,2,217,RIL217,69,1550.5
IA15,2,218,RIL218,86,1840.5
IA15,2,219,RIL219,86,1840.5
IA15,2,220,RIL220,90,1958
IA15,2,221,RIL221,76,1653
IA15,2,222,RIL222,66,1476
IA15,2,223,RIL223,77,1663.5
IA15,2,224,RIL224,79,1690
IA15,2,225,RIL225,87,1868.5
IA15,2,226,RIL226,86,1840.5
IA15,2,227,RIL227,83,1760
IA15,2,229,RIL229,90,1958
IA15,2,230,RIL230,65,1450
IA15,2,231,RIL231,101,2164
IA15,2,232,RIL232,90,1958
IA15,2,233,RIL233,78,1675.5
IA15,2,234,RIL234,76,1653
IA15,2,235,RIL235,94,2034
IA15,2,237,RIL237,84,1785
IA15,2,238,RIL238,86,1840.5
IA15,2,239,RIL239,87,1868.5
IA15,2,240,RIL240,85,1812
IA15,2,241,RIL241,67,1500.5
IA15,2,242,RIL242,81,1721
IA15,2,243,RIL243,72,1591.5
IA15,2,244,RIL244,78,1675.5
IA15,2,245,RIL245,82,1737
IA15,2,246,RIL246,94,2034
IA15,2,247,RIL247,85,1812
IA15,2,248,RIL248,78,1675.5
IA16,1,5,RIL5,72,1748
IA16,1,6,RIL6,80,1940.5
IA16,1,7,RIL7,88,2140
IA16,1,8,RIL8,83,2013
IA16,1,9,RIL9,74,1803.5
IA16,1,10,RIL10,88,2140
IA16,1,11,RIL11,74,1803.5
IA16,1,12,RIL12,88,2140
IA16,1,13,RIL13,72,1748
IA16,1,14,RIL14,71,1723
IA16,1,15,RIL15,69,1676
IA16,1,16,RIL16,69,1676
IA16,1,17,RIL17,93,2235.5
IA16,1,18,RIL18,68,1654
IA16,1,19,RIL19,80,1940.5
IA16,1,20,RIL20,77,1860.5
IA16,1,21,RIL21,.,.
IA16,1,22,RIL22,87,2110
IA16,1,23,RIL23,83,2013
IA16,1,24,RIL24,71,1723
IA16,1,25,RIL25,71,1723
IA16,1,27,RIL27,71,1723
IA16,1,28,RIL28,86,2081
IA16,1,29,RIL29,65,1591
IA16,1,30,RIL30,71,1723
IA16,1,31,RIL31,86,2081
IA16,1,32,RIL32,80,1940.5
IA16,1,33,RIL33,69,1676
IA16,1,34,RIL34,83,2013
IA16,1,35,RIL35,83,2013
IA16,1,36,RIL36,93,2235.5
IA16,1,37,RIL37,72,1748
IA16,1,38,RIL38,77,1860.5
IA16,1,39,RIL39,65,1591
IA16,1,40,RIL40,69,1676
IA16,1,41,RIL41,77,1860.5
IA16,1,42,RIL42,68,1654
IA16,1,43,RIL43,80,1940.5
IA16,1,44,RIL44,77,1860.5
IA16,1,45,RIL45,65,1591
IA16,1,46,RIL46,80,1940.5
IA16,1,47,RIL47,68,1654
IA16,1,48,RIL48,68,1654
IA16,1,49,RIL49,69,1676
IA16,1,50,RIL50,80,1940.5
IA16,1,51,RIL51,83,2013
IA16,1,52,RIL52,83,2013
IA16,1,53,RIL53,74,1803.5
IA16,1,54,RIL54,86,2081
IA16,1,55,RIL55,69,1676
IA16,1,56,RIL56,72,1748
IA16,1,57,RIL57,69,1676
IA16,1,58,RIL58,72,1748
IA16,1,59,RIL59,68,1654
IA16,1,60,RIL60,80,1940.5
IA16,1,61,RIL61,83,2013
IA16,1,62,RIL62,72,1748
IA16,1,63,RIL63,72,1748
IA16,1,64,RIL64,72,1748
IA16,1,65,RIL65,72,1748
IA16,1,66,RIL66,83,2013
IA16,1,68,RIL68,69,1676
IA16,1,69,RIL69,80,1940.5
IA16,1,70,RIL70,69,1676
IA16,1,71,RIL71,70,1700.5
IA16,1,72,RIL72,77,1860.5
IA16,1,73,RIL73,86,2081
IA16,1,74,RIL74,93,2235.5
IA16,1,75,RIL75,83,2013
IA16,1,76,RIL76,88,2140
IA16,1,77,RIL77,80,1940.5
IA16,1,78,RIL78,69,1676
IA16,1,79,RIL79,72,1748
IA16,1,80,RIL80,80,1940.5
IA16,1,81,RIL81,.,.
IA16,1,82,RIL82,74,1803.5
IA16,1,83,RIL83,69,1676
IA16,1,84,RIL84,69,1676
IA16,1,85,RIL85,74,1803.5
IA16,1,86,RIL86,77,1860.5
IA16,1,87,RIL87,86,2081
IA16,1,88,RIL88,80,1940.5
IA16,1,89,RIL89,83,2013
IA16,1,90,RIL90,88,2140
IA16,1,91,RIL91,77,1860.5
IA16,1,92,RIL92,83,2013
IA16,1,93,RIL93,83,2013
IA16,1,94,RIL94,80,1940.5
IA16,1,95,RIL95,86,2081
IA16,1,96,RIL96,74,1803.5
IA16,1,97,RIL97,77,1860.5
IA16,1,98,RIL98,74,1803.5
IA16,1,99,RIL99,69,1676
IA16,1,100,RIL100,71,1723
IA16,1,101,RIL101,74,1803.5
IA16,1,102,RIL102,72,1748
IA16,1,103,RIL103,93,2235.5
IA16,1,104,RIL104,86,2081
IA16,1,105,RIL105,71,1723
IA16,1,106,RIL106,88,2140
IA16,1,107,RIL107,88,2140
IA16,1,108,RIL108,80,1940.5
IA16,1,109,RIL109,80,1940.5
IA16,1,110,RIL110,71,1723
IA16,1,111,RIL111,88,2140
IA16,1,112,RIL112,71,1723
IA16,1,113,RIL113,65,1591
IA16,1,114,RIL114,68,1654
IA16,1,115,RIL115,88,2140
IA16,1,116,RIL116,86,2081
IA16,1,117,RIL117,68,1654
IA16,1,118,RIL118,68,1654
IA16,1,119,RIL119,86,2081
IA16,1,120,RIL120,86,2081
IA16,1,121,RIL121,68,1654
IA16,1,122,RIL122,74,1803.5
IA16,1,123,RIL123,77,1860.5
IA16,1,124,RIL124,71,1723
IA16,1,125,RIL125,77,1860.5
IA16,1,126,RIL126,65,1591
IA16,1,127,RIL127,86,2081
IA16,1,128,RIL128,77,1860.5
IA16,1,129,RIL129,77,1860.5
IA16,1,130,RIL130,83,2013
IA16,1,131,RIL131,.,.
IA16,1,132,RIL132,71,1723
IA16,1,133,RIL133,83,2013
IA16,1,134,RIL134,71,1723
IA16,1,135,RIL135,69,1676
IA16,1,136,RIL136,71,1723
IA16,1,137,RIL137,77,1860.5
IA16,1,138,RIL138,72,1748
IA16,1,139,RIL139,69,1676
IA16,1,140,RIL140,72,1748
IA16,1,141,RIL141,77,1860.5
IA16,1,142,RIL142,69,1676
IA16,1,143,RIL143,77,1860.5
IA16,1,144,RIL144,71,1723
IA16,1,145,RIL145,71,1723
IA16,1,146,RIL146,77,1860.5
IA16,1,147,RIL147,71,1723
IA16,1,148,RIL148,70,1700.5
IA16,1,149,RIL149,69,1676
IA16,1,150,RIL150,88,2140
IA16,1,151,RIL151,71,1723
IA16,1,152,RIL152,90,2175
IA16,1,153,RIL153,88,2140
IA16,1,154,RIL154,80,1940.5
IA16,1,156,RIL156,71,1723
IA16,1,157,RIL157,77,1860.5
IA16,1,158,RIL158,69,1676
IA16,1,159,RIL159,93,2235.5
IA16,1,160,RIL160,71,1723
IA16,1,162,RIL162,69,1676
IA16,1,163,RIL163,69,1676
IA16,1,164,RIL164,90,2175
IA16,1,165,RIL165,83,2013
IA16,1,166,RIL166,72,1748
IA16,1,167,RIL167,72,1748
IA16,1,168,RIL168,71,1723
IA16,1,169,RIL169,77,1860.5
IA16,1,170,RIL170,80,1940.5
IA16,1,171,RIL171,80,1940.5
IA16,1,172,RIL172,72,1748
IA16,1,173,RIL173,86,2081
IA16,1,174,RIL174,72,1748
IA16,1,175,RIL175,90,2175
IA16,1,176,RIL176,77,1860.5
IA16,1,177,RIL177,86,2081
IA16,1,178,RIL178,74,1803.5
IA16,1,179,RIL179,69,1676
IA16,1,180,RIL180,90,2175
IA16,1,181,RIL181,71,1723
IA16,1,182,RIL182,71,1723
IA16,1,183,RIL183,69,1676
IA16,1,184,RIL184,69,1676
IA16,1,185,RIL185,71,1723
IA16,1,186,RIL186,90,2175
IA16,1,187,RIL187,80,1940.5
IA16,1,188,RIL188,72,1748
IA16,1,189,RIL189,72,1748
IA16,1,190,RIL190,77,1860.5
IA16,1,191,RIL191,90,2175
IA16,1,192,RIL192,83,2013
IA16,1,193,RIL193,77,1860.5
IA16,1,194,RIL194,77,1860.5
IA16,1,195,RIL195,74,1803.5
IA16,1,196,RIL196,69,1676
IA16,1,197,RIL197,72,1748
IA16,1,198,RIL198,83,2013
IA16,1,199,RIL199,80,1940.5
IA16,1,200,RIL200,65,1591
IA16,1,201,RIL201,83,2013
IA16,1,202,RIL202,93,2235.5
IA16,1,203,RIL203,69,1676
IA16,1,204,RIL204,74,1803.5
IA16,1,205,RIL205,71,1723
IA16,1,206,RIL206,71,1723
IA16,1,207,RIL207,65,1591
IA16,1,208,RIL208,77,1860.5
IA16,1,209,RIL209,71,1723
IA16,1,210,RIL210,83,2013
IA16,1,211,RIL211,83,2013
IA16,1,212,RIL212,65,1591
IA16,1,213,RIL213,65,1591
IA16,1,214,RIL214,71,1723
IA16,1,215,RIL215,80,1940.5
IA16,1,217,RIL217,.,.
IA16,1,218,RIL218,80,1940.5
IA16,1,219,RIL219,74,1803.5
IA16,1,220,RIL220,83,2013
IA16,1,221,RIL221,74,1803.5
IA16,1,222,RIL222,71,1723
IA16,1,223,RIL223,71,1723
IA16,1,224,RIL224,71,1723
IA16,1,225,RIL225,77,1860.5
IA16,1,226,RIL226,77,1860.5
IA16,1,227,RIL227,71,1723
IA16,1,229,RIL229,86,2081
IA16,1,230,RIL230,69,1676
IA16,1,231,RIL231,93,2235.5
IA16,1,232,RIL232,80,1940.5
IA16,1,233,RIL233,69,1676
IA16,1,234,RIL234,69,1676
IA16,1,235,RIL235,71,1723
IA16,1,237,RIL237,80,1940.5
IA16,1,238,RIL238,74,1803.5
IA16,1,239,RIL239,86,2081
IA16,1,240,RIL240,74,1803.5
IA16,1,241,RIL241,74,1803.5
IA16,1,242,RIL242,80,1940.5
IA16,1,243,RIL243,71,1723
IA16,1,244,RIL244,71,1723
IA16,1,245,RIL245,71,1723
IA16,1,246,RIL246,83,2013
IA16,1,247,RIL247,72,1748
IA16,1,248,RIL248,69,1676
IA16,2,5,RIL5,77,1860.5
IA16,2,6,RIL6,77,1860.5
IA16,2,7,RIL7,88,2140
IA16,2,8,RIL8,86,2081
IA16,2,9,RIL9,72,1748
IA16,2,10,RIL10,86,2081
IA16,2,11,RIL11,80,1940.5
IA16,2,12,RIL12,90,2175
IA16,2,13,RIL13,77,1860.5
IA16,2,14,RIL14,72,1748
IA16,2,15,RIL15,71,1723
IA16,2,16,RIL16,71,1723
IA16,2,17,RIL17,97,2312.5
IA16,2,18,RIL18,65,1591
IA16,2,19,RIL19,80,1940.5
